square_meters,contract_type_0,contract_type_1,contract_type_2,contract_type_3,contract_type_4,contract_type_5,contract_type_6,availability_year_not_available,availability_year_2024,availability_year_2023,availability_year_2022,availability_instant,availability_year_2015,availability_year_2016,availability_year_2020,availability_year_2025,description,bedrooms,other_rooms,bathrooms,has_security_door,has_tv_system,has_centralized_tv_system,has_optic_fiber,has_video_entryphone,has_electric_gate,has_kitchen_diner,has_open_kitchen,has_half-day_concierge,has_full_day_concierge,has_shared_garden,has_alarm_system,has_partially_furnished,has_kitchen_nook,has_semi-habitable_kitchen,has_disabled_people,has_window_frames,has_window_material_pvc,has_window_material_wood,has_window_material_metal,has_window_type_double,has_window_type_triple,has_exposure_type_internal,has_exposure_type_external,has_exposure_type_double,has_exposure_direction_north,has_exposure_direction_south,has_exposure_direction_east,has_exposure_direction_west,conditions,zone,conditions_imputed,floor,is_mezzanine,is_semi-basement,elevator,energy_class,energy_class_imputed,is_high_efficiency,is_middle_efficiency,is_low_efficiency,condominium_fees,condominium_fees_imputed,latitude,longitude,dist_duomo,dist_scala_theatre,dist_sansiro_stadium,dist_centrale_station,dist_cadorna_station,dist_sforzesco_park,dist_montanelli_park,dist_solari_park,dist_pagano_park,dist_citylife,dist_direzionale,dist_porta_nuova,dist_porta_garibaldi,dist_piazza_affari
90.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,porta venezia,0,5.0,0,0,1,2,0,0,0,1,0.0,0,45.4742821,9.2052265,1.5289856912310908,1.442957997549635,6.350676411450044,1.1834320143266392,2.375556196175709,2.2568537612262523,0.4116144305805233,3.583810655998631,3.4870754162741764,3.8846133983532116,1.311907781407383,1.472872161532855,1.6065647606849147,2.000425962021316
160.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms, semi-habitable kitchen",3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,vercelli - wagner,0,5.0,0,0,1,1,0,0,0,1,417.0,0,45.46680822960684,9.15901130760179,2.5808712760290193,2.3711183609451694,3.009491713915492,3.9734484822335405,1.3332300598974072,1.524436991381097,3.2959825259341478,1.1511826711643214,0.3947574786029807,0.981440136843357,3.552126113152243,3.0814691516817216,2.679002906611262,1.9355557318885657
85.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, semi-habitable kitchen",2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,washington,0,1.0,0,0,1,1,0,0,0,1,333.0,0,45.4612061,9.1563104,2.795151518625596,2.675373457098583,3.147857712558795,4.490195213039781,1.725434526025766,2.05110608001036,3.6964352123828133,0.84445654882831,1.051926314813433,1.565227556614138,4.092876894696582,3.637120324330896,3.2366058717542012,2.163055341358443
76.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,tripoli - soderini,0,-1.0,1,0,1,2,0,0,0,1,200.0,0,45.4582475,9.1467492,3.5826789829341976,3.4835933572645663,2.837426969148095,5.2901787838964,2.539451458782616,2.841589051935655,4.511422067851258,1.4929078344362459,1.7192971360389087,2.0100071913079667,4.882991114848834,4.419195922143955,4.016992463656611,2.9609390410477086
120.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 3 bathrooms, kitchen diner",2,1,3,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,san vittore,0,3.0,0,0,1,4,0,0,1,0,417.0,0,45.46126643607756,9.170376179327926,1.709671712182701,1.6402328911474677,4.076796799780085,3.6521884681524073,0.8978162722761326,1.4029144889428031,2.716971568338726,0.5347832685743716,1.2289441703901711,1.945099122264876,3.3129879022480333,2.908147566204303,2.5332443029262706,1.0969705321678882
45.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,buenos aires,0,2.0,0,0,1,1,0,0,0,1,0.0,0,45.477891,9.2129012,2.2362873535007095,2.1629409049046964,6.934391738586267,1.0884098557398874,3.0698827083718725,2.8996672630598077,1.090708126211007,4.303605173079591,4.145764396608352,4.490810364263143,1.4494843894223588,1.7972422623614162,2.0545473619919306,2.7208069144775524
80.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,maggiolina,0,5.0,0,0,1,1,0,0,0,1,200.0,0,45.4926428,9.2009254,3.240260149256942,2.9303057960897734,6.212713397054112,0.8859651639847771,3.33137441697009,2.892205213715859,2.0538329637122232,4.755906285265127,4.002219093355581,4.039091632542025,0.9541083387790392,1.3169020285856683,1.7046848704478705,3.399747384896588
260.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"5+ (4 bedrooms, 2 others), 3+ bathrooms, kitchen diner",4,2,3,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,porta romana - medaglie d'oro,0,4.0,0,0,0,3,0,0,1,0,120.0,0,45.4522392,9.202056,1.5480307448451893,1.9689772681422688,6.736884732057485,3.6228369504737223,2.708791165374405,3.073286818507259,2.4457765263085114,2.8856689705551024,3.7741628157971756,4.447717372360822,3.6138012847862475,3.530306794285887,3.397309093872533,1.987056041031659
120.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms, kitchen diner",3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,gratosoglio,0,1.0,0,0,1,1,0,0,0,1,300.0,0,45.4131981,9.1727058,5.86531461211653,6.183467207955228,8.16138785232647,8.307145864585404,6.134918480122695,6.674898906043978,7.106696533146014,4.970533040676246,6.39385906369503,7.03237286501353,8.154177087186788,7.896238820259695,7.607160679374093,5.776279595247119
50.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,centrale,0,3.0,0,0,1,2,0,0,0,1,100.0,0,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.014559541893568853,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.49261668016913546,0.9686483273545774,1.3446434022490918,2.7181462663009417
200.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"4 (2 bedrooms, 2 others), 2 bathrooms, kitchen diner",2,2,2,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,cadorna - castello,0,4.0,0,0,1,1,0,0,0,1,466.0,0,45.4683729,9.1773559,1.2252090473456658,0.9434058980803475,4.3026675776940575,2.7109352755153404,0.10815077485951333,0.5397704560475628,1.8765738830903143,1.4920932246119203,1.2970630065125008,1.874065969949788,2.3568647230524666,1.9487914817734184,1.5774623990518462,0.6459413438969926
25.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"1 bedroom, 1 bathroom, open kitchen",1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,sant'ambrogio,0,2.0,0,0,0,5,0,0,1,0,0.0,0,45.4625663,9.1729177,1.4911547758641024,1.4000528968941774,4.191926811415257,3.410637832480762,0.6829811943321514,1.2090048395383146,2.472369905560787,0.7758971438443281,1.2566850067074504,1.9635588742061116,3.0770069827942352,2.679334064646413,2.31004513177494,0.8645485196605642
50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,carrobbio,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.4602007,9.181269,0.9404773521503196,1.0351563008865134,4.893821547521769,3.2201263405542764,0.9932033628497168,1.493086677448558,2.130744501970376,1.234255909450774,1.9322376548884996,2.620821238423242,2.968219435813044,2.651093810321118,2.341223823508293,0.5202093962484096
75.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,vercelli - wagner,0,4.0,0,0,1,3,0,0,1,0,200.0,0,45.46680822960684,9.15901130760179,2.5808712760290193,2.3711183609451694,3.009491713915492,3.9734484822335405,1.3332300598974072,1.524436991381097,3.2959825259341478,1.1511826711643214,0.3947574786029807,0.981440136843357,3.552126113152243,3.0814691516817216,2.679002906611262,1.9355557318885657
65.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, semi-habitable kitchen",1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,cenisio,0,1.0,0,0,0,4,0,0,1,0,100.0,0,45.4874537,9.172262,3.005027030406652,2.5842557826785746,3.9052293031934577,2.416517227210316,2.1467831940182975,1.619228578807021,2.6146743527588976,3.352262292283919,2.123040751287775,1.8864298630083747,1.9484798520376467,1.5447252363199926,1.3548560840007189,2.6936589018591808
80.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,santa giulia,0,6.0,0,0,1,4,0,0,1,0,200.0,0,45.436246,9.2431105,5.061762433404134,5.4477898422677855,10.395418742962644,6.2398531569868725,6.336383718416353,6.632943785993199,5.397252810882111,6.478207380419909,7.435486195185501,8.099623471627483,6.466807215872399,6.5997119598423755,6.622505318020206,5.608495781923492
45.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 bedroom, 1 bathroom, kitchen diner",1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,morgagni,0,2.0,0,0,0,2,1,0,0,0,80.0,0,45.478049,9.212456,2.2231195855275883,2.143114973192227,6.899622363274225,1.0515139052288496,3.0435380837334662,2.8687985809443317,1.065610414236432,4.283334647922156,4.115555036386782,4.457349734958232,1.4106687744913522,1.7587524767357912,2.017481556039817,2.701446317433567
65.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 2 bathrooms, open kitchen",1,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,quadronno - crocetta,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.4542738,9.1956417,1.1416012087982992,1.5555427569473168,6.187874668751089,3.444336473967894,2.1895546532709567,2.585642536488277,2.23935746070929,2.352098107534943,3.230454440903459,3.909767721642075,3.3666434252862087,3.2181092845000734,3.0363309243809735,1.4801404148619222
70.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,centrale,0,5.0,0,0,0,5,0,0,1,0,0.0,0,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.014559541893568853,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.49261668016913546,0.9686483273545774,1.3446434022490918,2.7181462663009417
50.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,città studi,0,2.0,0,0,0,4,0,0,1,0,45.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.9503991192529635,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.6661409565736123
165.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"5 (4 bedrooms, 1 other), 3 bathrooms, kitchen diner",4,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,washington,0,4.0,0,0,1,1,0,0,0,1,670.0,0,45.4612061,9.1563104,2.795151518625596,2.675373457098583,3.147857712558795,4.490195213039781,1.725434526025766,2.05110608001036,3.6964352123828133,0.84445654882831,1.051926314813433,1.565227556614138,4.092876894696582,3.637120324330896,3.2366058717542012,2.163055341358443
77.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,barona,0,8.0,0,0,1,4,0,0,1,0,100.0,0,45.4385666,9.154712,4.066486393739704,4.208787876579652,5.011654958605471,6.375314379205602,3.701046972893121,4.201166482792083,5.304331136084893,2.2926652503879987,3.539518180626455,4.081485141129612,6.079470863443933,5.699185271396218,5.333037198674835,3.6677087862135958
210.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"5 (3 bedrooms, 2 others), 3 bathrooms, kitchen diner",3,2,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,duomo,0,4.0,0,0,1,3,0,0,1,0,583.0,0,45.4641385,9.1885548,0.2606399942850796,0.38609425933769975,5.271907202234501,2.5610389489090477,1.08607897458053,1.385138296537048,1.4273973197071097,1.911015052585639,2.2557444878527217,2.8645267523666407,2.3599466815505377,2.1101761653567253,1.866340687472548,0.38745051677086556
65.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 bedrooms, 1 bathroom, open kitchen",3,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,cenisio,0,0.0,0,0,0,2,0,0,0,1,180.0,0,45.4874537,9.172262,3.005027030406652,2.5842557826785746,3.9052293031934577,2.416517227210316,2.1467831940182975,1.619228578807021,2.6146743527588976,3.352262292283919,2.123040751287775,1.8864298630083747,1.9484798520376467,1.5447252363199926,1.3548560840007189,2.6936589018591808
100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (1 bedroom, 2 others), 2 bathrooms, kitchen diner",1,2,2,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,brera,0,2.0,0,0,1,2,1,0,0,0,100.0,0,45.4715187,9.1877351,0.8762462405717322,0.45888980609763463,5.026708274176282,1.8993191362096187,0.9837789878525532,0.9084534194508275,0.9974877808533209,2.2997211403111595,2.0980112891849014,2.5535560511225004,1.6146734011899038,1.3063513431820526,1.0432664075461386,0.8357258863976299
50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,washington,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.4612061,9.1563104,2.795151518625596,2.675373457098583,3.147857712558795,4.490195213039781,1.725434526025766,2.05110608001036,3.6964352123828133,0.84445654882831,1.051926314813433,1.565227556614138,4.092876894696582,3.637120324330896,3.2366058717542012,2.163055341358443
80.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,cadorna - castello,0,4.0,0,0,1,4,0,0,1,0,180.0,0,45.4683729,9.1773559,1.2252090473456658,0.9434058980803475,4.3026675776940575,2.7109352755153404,0.10815077485951333,0.5397704560475628,1.8765738830903143,1.4920932246119203,1.2970630065125008,1.874065969949788,2.3568647230524666,1.9487914817734184,1.5774623990518462,0.6459413438969926
53.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,palestro,0,1.0,0,0,1,7,0,1,0,0,300.0,0,45.4716297,9.2021428,1.1494827088492572,1.0920123591837332,6.138720915303634,1.4675475794203199,2.0737205042816775,2.0203842995043946,0.3316318286312227,3.228196941733614,3.2200482496210805,3.6651125952242287,1.4922138711587631,1.535160480318997,1.5721410283416486,1.6431636178388855
40.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 room, 1 bathroom",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,duomo,0,3.0,0,0,1,4,0,0,1,0,300.0,1,45.4641385,9.1885548,0.2606399942850796,0.38609425933769975,5.271907202234501,2.5610389489090477,1.08607897458053,1.385138296537048,1.4273973197071097,1.911015052585639,2.2557444878527217,2.8645267523666407,2.3599466815505377,2.1101761653567253,1.866340687472548,0.38745051677086556
45.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,porta venezia,0,3.0,0,0,1,2,0,0,0,1,100.0,0,45.4742821,9.2052265,1.5289856912310908,1.442957997549635,6.350676411450044,1.1834320143266392,2.375556196175709,2.2568537612262523,0.4116144305805233,3.583810655998631,3.4870754162741764,3.8846133983532116,1.311907781407383,1.472872161532855,1.6065647606849147,2.000425962021316
25.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"1 bedroom, 1 bathroom, open kitchen",1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,sant'ambrogio,0,2.0,0,0,0,5,0,0,1,0,0.0,0,45.4625663,9.1729177,1.4911547758641024,1.4000528968941774,4.191926811415257,3.410637832480762,0.6829811943321514,1.2090048395383146,2.472369905560787,0.7758971438443281,1.2566850067074504,1.9635588742061116,3.0770069827942352,2.679334064646413,2.31004513177494,0.8645485196605642
102.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,montenero,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.5513532,9.2090518,9.782933215592141,9.442408223344056,10.498897793032151,7.413792137276698,9.585637343226184,9.059509810045508,8.609984340835252,10.95021511155995,9.782863690470792,9.435807904935254,7.489547609328988,7.725056481401628,8.02385222885063,9.850373818037824
75.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,sempione,0,2.0,0,0,1,3,0,0,1,0,150.0,0,45.4771041,9.1701771,2.2198055901959766,1.83645375739965,3.6050964813509276,2.701005705892826,1.0758450505191446,0.6487874363440276,2.3439680219813144,2.1900881319110574,1.0625883684294737,1.1681103492039548,2.2419733812094322,1.7557546049834505,1.3696355396508415,1.743584527569477
130.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"5 (3 bedrooms, 2 others), 2 bathrooms, kitchenette",3,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,centrale,0,1.0,0,0,1,3,0,0,1,0,215.0,0,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.014559541893568853,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.49261668016913546,0.9686483273545774,1.3446434022490918,2.7181462663009417
64.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3,bovisa,0,0.0,0,0,1,7,0,1,0,0,110.0,0,45.5022955,9.1653444,4.714873166370882,4.293544359145427,4.197461293795775,3.522484636716628,3.867320005018624,3.34950256283993,4.1288427892236435,4.965511128241086,3.596622699693277,3.103089412706884,3.154653249998882,2.9327145780707284,2.9140414046806753,4.429638722491129
50.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,cascina dei pomi,0,1.0,0,0,1,3,0,0,1,0,190.0,0,45.4969041,9.2085756,3.862205866626803,3.5891529149812804,6.918039717412422,1.4122445024155081,4.069568925070418,3.6447034702289822,2.614231317349815,5.490656229397237,4.763844159558445,4.79114171448993,1.648649140118021,2.060362255143358,2.455514187157537,4.087140344831939
69.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,lanza,0,4.0,0,0,1,1,0,0,0,1,200.0,0,45.4718013,9.1823052,1.1287244606784075,0.726862388517568,4.603383486714231,2.168976960685363,0.627343863730547,0.4905496615334473,1.4011028347276162,2.0302413229745944,1.6793433387060062,2.131051131380194,1.8171283347248322,1.4230237032934945,1.0713874485629333,0.8098621624268945
100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,navigli - darsena,0,2.0,0,0,0,5,0,0,1,0,0.0,0,45.451982882693535,9.177217368858377,1.77643574959937,1.975517804816893,5.070400077115934,4.16873806936465,1.8195556530905226,2.357274958804256,3.0393593893643924,1.0858949008157261,2.3826096513120136,3.0971832561942354,3.932130535813309,3.617372166582362,3.300971606311601,1.4869576630914272
60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,crescenzago,0,2.0,0,0,0,2,1,0,0,0,100.0,0,45.5094512,9.2475983,6.646465152568084,6.502413779776784,10.246475244912252,4.4240395570645585,7.217387444652536,6.8656974942372,5.401180139284298,8.58985543616994,8.05071503174671,8.128105964730532,4.825342232486253,5.296770919592744,5.6988253277227745,7.054621763477849
60.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,centrale,0,3.0,0,0,1,2,0,0,0,1,135.0,0,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.014559541893568853,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.49261668016913546,0.9686483273545774,1.3446434022490918,2.7181462663009417
35.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"1 room, 1 bathroom, open kitchen",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,porta venezia,0,2.0,0,0,1,3,0,0,1,0,0.0,0,45.4742821,9.2052265,1.5289856912310908,1.442957997549635,6.350676411450044,1.1834320143266392,2.375556196175709,2.2568537612262523,0.4116144305805233,3.583810655998631,3.4870754162741764,3.8846133983532116,1.311907781407383,1.472872161532855,1.6065647606849147,2.000425962021316
85.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,dergano,0,2.0,0,0,1,2,0,0,0,1,200.0,0,45.5025125,9.1767835,4.420220875696773,4.009025162150013,4.929160629407838,2.8388252575796105,3.8022084312700164,3.2625822349247167,3.6308293941642367,5.061494910161844,3.8106891407514625,3.4567035599986067,2.5407449528729376,2.434522725589498,2.5310396251683285,4.251811780510543
60.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,quarto cagnino,0,0.0,0,0,0,1,0,0,0,1,100.0,1,45.4724405,9.1096273,6.480540519192165,6.244072505325948,1.2850378694620246,7.411190304187532,5.193590511835614,5.20148396714297,7.045489524608773,4.684725420412843,4.007036785778266,3.584921708293432,6.936702126242767,6.4566075649206205,6.09740662233684,5.836382903262698
150.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"5 (4 bedrooms, 1 other), 3 bathrooms, semi-habitable kitchen",4,1,3,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,washington,0,2.0,0,0,1,1,0,0,0,1,635.0,0,45.4612061,9.1563104,2.795151518625596,2.675373457098583,3.147857712558795,4.490195213039781,1.725434526025766,2.05110608001036,3.6964352123828133,0.84445654882831,1.051926314813433,1.565227556614138,4.092876894696582,3.637120324330896,3.2366058717542012,2.163055341358443
